ID,PolicyNumber,Status,CancellationReasonCode,CancellationDate,IsMostRecentModel,TotalPremium,CreateTime
B_5865,TXFB-200864,Bound,,,0,2884.85,2026-04-10
B_5866,TXFB-200865,Bound,,,1,3400.02,2026-04-10
B_5867,TXFB-200866,Bound,,,0,2681.28,2026-04-10
B_5868,TXFB-200867,Bound,,,1,3478.58,2026-04-10
B_5869,TXFB-200868,Bound,,,1,2453.15,2026-04-10
B_5870,TXFB-200869,Bound,,,1,1152.38,2026-04-10
B_5871,TXFB-200870,Bound,,,0,1111.46,2026-04-10
B_5872,TXFB-200871,Bound,,,1,1473.69,2026-04-10
B_5873,TXFB-200872,Bound,,,1,521.39,2026-04-10
B_5874,TXFB-200873,Bound,,,1,2545.1,2026-04-10
B_5875,TXFB-200874,Bound,,,1,1306.0,2026-04-10
B_5876,TXFB-200875,Bound,,,1,2945.55,2026-04-10
B_5877,TXFB-200876,Bound,,,1,1577.52,2026-04-10
B_5878,TXFB-200877,Bound,,,1,1939.87,2026-04-10
B_5879,TXFB-200878,Bound,,,1,3397.07,2026-04-10
B_5880,TXFB-200879,Bound,,,1,1226.52,2026-04-10
B_5881,TXFB-200880,Bound,,,1,2663.76,2026-04-10
B_5882,TXFB-200881,Bound,,,0,2765.35,2026-04-10
B_5883,TXFB-200882,Bound,,,1,1162.99,2026-04-10
B_5884,TXFB-200883,Bound,,,1,2002.99,2026-04-10
B_5885,TXFB-200884,Bound,,,1,1550.61,2026-04-10
B_5886,TXFB-200885,Bound,,,1,2815.72,2026-04-10
B_5887,TXFB-200886,Bound,,,0,2367.45,2026-04-10
B_5888,TXFB-200887,Bound,,,1,1927.95,2026-04-10
B_5889,TXFB-200888,Bound,,,1,2838.09,2026-04-10
B_5890,TXFB-200889,Bound,,,0,1205.47,2026-04-10
B_5891,TXFB-200890,Bound,,,1,2760.87,2026-04-10
B_5892,TXFB-200891,Bound,,,0,3096.12,2026-04-10
B_5893,TXFB-200892,Bound,,,1,3135.86,2026-04-10
B_5894,TXFB-200893,Bound,,,1,2851.02,2026-04-10
B_5895,TXFB-200894,Bound,,,1,1724.04,2026-04-10
B_5896,TXFB-200895,Bound,,,1,3445.42,2026-04-10
B_5897,TXFB-200896,Bound,,,0,1638.78,2026-04-10
B_5898,TXFB-200897,Bound,,,1,2415.88,2026-04-10
B_5899,TXFB-200898,Bound,,,1,983.22,2026-04-10
B_5900,TXFB-200899,Bound,,,1,3441.35,2026-04-10
B_5901,TXFB-200900,Bound,,,1,2611.96,2026-04-10
B_5902,TXFB-200901,Bound,,,1,2760.13,2026-04-10
B_5903,TXFB-200902,Bound,,,1,697.33,2026-04-10
B_5904,TXFB-200903,Bound,,,1,2790.25,2026-04-10
B_5905,TXFB-200904,Bound,,,1,2824.17,2026-04-10
B_5906,TXFB-200905,Bound,,,1,2515.32,2026-04-10
B_5907,TXFB-200906,Bound,,,1,1375.73,2026-04-10
B_5908,TXFB-200907,Bound,,,1,1969.07,2026-04-10
B_5909,TXFB-200908,Bound,,,1,831.3,2026-04-10
B_5910,TXFB-200909,Bound,,,1,1914.76,2026-04-10
B_5911,TXFB-200910,Bound,,,0,1231.47,2026-04-10
B_5912,TXFB-200911,Bound,,,1,1547.29,2026-04-10
B_5913,TXFB-200912,Bound,,,1,987.8,2026-04-10
B_5914,TXFB-200913,Bound,,,1,1190.16,2026-04-10
B_5915,TXFB-200914,Bound,,,1,729.71,2026-04-10
B_5916,TXFB-200915,Bound,,,0,3259.7,2026-04-10
B_5917,TXFB-200916,Bound,,,1,2091.23,2026-04-10
B_5918,TXFB-200917,Bound,,,1,1690.23,2026-04-10
B_5919,TXFB-200918,Bound,,,1,2105.09,2026-04-10
B_5920,TXFB-200919,Bound,,,1,2384.88,2026-04-10
B_5921,TXFB-200920,Bound,,,1,3265.64,2026-04-10
B_5922,TXFB-200921,Bound,,,1,1036.08,2026-04-10
B_5923,TXFB-200922,Bound,,,1,1386.66,2026-04-10
B_5924,TXFB-200923,Bound,,,0,3427.37,2026-04-10
B_5925,TXFB-200924,Bound,,,1,1613.58,2026-04-10
B_5926,TXFB-200925,Bound,,,1,567.68,2026-04-10
B_5927,TXFB-200926,Bound,,,1,942.93,2026-04-10
B_5928,TXFB-200927,Bound,,,1,579.02,2026-04-10
B_5929,TXFB-200928,Bound,,,1,3469.77,2026-04-10
B_5930,TXFB-200929,Bound,,,1,1336.61,2026-04-10
B_5931,TXFB-200930,Bound,,,1,3270.63,2026-04-10
B_5932,TXFB-200931,Bound,,,1,3487.66,2026-04-10
B_5933,TXFB-200932,Bound,,,1,2299.52,2026-04-10
B_5934,TXFB-200933,Bound,,,1,599.59,2026-04-10
B_5935,TXFB-200934,Bound,,,1,744.77,2026-04-10
B_5936,TXFB-200935,Bound,,,1,1944.77,2026-04-10
B_5937,TXFB-200936,Bound,,,1,1718.52,2026-04-10
B_5938,TXFB-200937,Bound,,,1,2318.53,2026-04-10
B_5939,TXFB-200938,Bound,,,0,1816.54,2026-04-10
B_5940,TXFB-200939,Bound,,,0,3302.23,2026-04-10
B_5941,TXFB-200940,Bound,,,1,2104.22,2026-04-10
B_5942,TXFB-200941,Bound,,,1,2581.18,2026-04-10
B_5943,TXFB-200942,Bound,,,1,3189.46,2026-04-10
B_5944,TXFB-200943,Bound,,,1,940.62,2026-04-10
B_5945,TXFB-200944,Bound,,,1,1189.2,2026-04-10
B_5946,TXFB-200945,Bound,,,1,821.96,2026-04-10
B_5947,TXFB-200946,Bound,,,0,918.92,2026-04-10
B_5948,TXFB-200947,Bound,,,1,2037.75,2026-04-10
B_5949,TXFB-200948,Bound,,,1,1463.54,2026-04-10
B_5950,TXFB-200949,Bound,,,1,1769.52,2026-04-10
B_5951,TXFB-200950,Bound,,,1,3447.47,2026-04-10
B_5952,TXFB-200951,Bound,,,1,970.11,2026-04-10
B_5953,TXFB-200952,Bound,,,1,2122.44,2026-04-10
B_5954,TXFB-200953,Bound,,,0,796.61,2026-04-10
B_5955,TXFB-200954,Bound,,,1,1455.49,2026-04-10
B_5956,TXFB-200955,Bound,,,1,2082.58,2026-04-10
B_5957,TXFB-200956,Bound,,,1,3339.9,2026-04-10
B_5958,TXFB-200957,Bound,,,1,1673.68,2026-04-10
B_5959,TXFB-200958,Bound,,,1,694.72,2026-04-10
B_5960,TXFB-200959,Bound,,,1,1664.48,2026-04-10
B_5961,TXFB-200960,Bound,,,1,937.22,2026-04-10
B_5962,TXFB-200961,Bound,,,1,1189.97,2026-04-10
B_5963,TXFB-200962,Bound,,,1,2354.27,2026-04-10
B_5964,TXFB-200963,Bound,,,1,702.27,2026-04-10
B_5965,TXFB-200964,Bound,,,1,1894.17,2026-04-10
B_5966,TXFB-200965,Bound,,,1,2328.38,2026-04-10
B_5967,TXFB-200966,Bound,,,1,1765.58,2026-04-10
B_5968,TXFB-200967,Bound,,,1,557.38,2026-04-10
B_5969,TXFB-200968,Bound,,,1,3456.56,2026-04-10
B_5970,TXFB-200969,Bound,,,1,1601.35,2026-04-10
B_5971,TXFB-200970,Bound,,,1,2835.73,2026-04-10
B_5972,TXFB-200971,Bound,,,1,1476.94,2026-04-10
B_5973,TXFB-200972,Bound,,,1,1925.05,2026-04-10
B_5974,TXFB-200973,Bound,,,1,1665.39,2026-04-10
B_5975,TXFB-200974,Bound,,,1,1527.62,2026-04-10
B_5976,TXFB-200975,Bound,,,1,565.55,2026-04-10
B_5977,TXFB-200976,Bound,,,1,1580.06,2026-04-10
B_5978,TXFB-200977,Bound,,,1,3168.47,2026-04-10
B_5979,TXFB-200978,Bound,,,1,2571.18,2026-04-10
B_5980,TXFB-200979,Bound,,,1,936.27,2026-04-10
B_5981,TXFB-200980,Bound,,,1,2273.47,2026-04-10
B_5982,TXFB-200981,Bound,,,1,3176.69,2026-04-10
B_5983,TXFB-200982,Bound,,,1,2600.1,2026-04-10
B_5984,TXFB-200983,Bound,,,1,946.05,2026-04-10
B_5985,TXFB-200984,Bound,,,1,3103.5,2026-04-10
B_5986,TXFB-200985,Bound,,,1,1404.63,2026-04-10
B_5987,TXFB-200986,Bound,,,0,1862.23,2026-04-10
B_5988,TXFB-200987,Bound,,,0,2078.43,2026-04-10
B_5989,TXFB-200988,Bound,,,1,3051.52,2026-04-10
B_5990,TXFB-200989,Bound,,,1,3294.82,2026-04-10
B_5991,TXFB-200990,Bound,,,1,3288.96,2026-04-10
B_5992,TXFB-200991,Bound,,,1,523.86,2026-04-10
B_5993,TXFB-200992,Bound,,,1,3265.67,2026-04-10
B_5994,TXFB-200993,Bound,,,1,663.16,2026-04-10
B_5995,TXFB-200994,Bound,,,1,1297.32,2026-04-10
B_5996,TXFB-200995,Bound,,,1,2044.96,2026-04-10
B_5997,TXFB-200996,Bound,,,1,1939.78,2026-04-10
B_5998,TXFB-200997,Bound,,,1,2314.13,2026-04-10
B_5999,TXFB-200998,Bound,,,1,1938.34,2026-04-10
B_6000,TXFB-200999,Bound,,,1,3303.13,2026-04-10
B_6001,TXFB-201000,Bound,,,1,1221.65,2026-04-10
B_6002,TXFB-201001,Bound,,,1,1322.07,2026-04-10
B_6003,TXFB-201002,Bound,,,1,3262.21,2026-04-10
B_6004,TXFB-201003,Bound,,,1,730.22,2026-04-10
B_6005,TXFB-201004,Bound,,,0,2328.68,2026-04-10
B_6006,TXFB-201005,Bound,,,1,2545.21,2026-04-10
B_6007,TXFB-201006,Bound,,,1,2016.63,2026-04-10
B_6008,TXFB-201007,Bound,,,1,2582.7,2026-04-10
B_6009,TXFB-201008,Bound,,,1,1018.26,2026-04-10
B_6010,TXFB-201009,Bound,,,1,3057.9,2026-04-10
B_6011,TXFB-201010,Bound,,,1,920.08,2026-04-10
B_6012,TXFB-201011,Bound,,,1,1702.44,2026-04-10
B_6013,TXFB-201012,Bound,,,1,725.77,2026-04-10
B_6014,TXFB-201013,Bound,,,1,2135.63,2026-04-10
B_6015,TXFB-201014,Bound,,,1,2509.24,2026-04-10
B_6016,TXFB-201015,Bound,,,1,3323.66,2026-04-10
B_6017,TXFB-201016,Bound,,,1,2718.01,2026-04-10
B_6018,TXFB-201017,Bound,,,1,2123.31,2026-04-10
B_6019,TXFB-201018,Bound,,,1,3297.85,2026-04-10
B_6020,TXFB-201019,Bound,,,1,1935.31,2026-04-10
B_6021,TXFB-201020,Bound,,,1,2183.62,2026-04-10
B_6022,TXFB-201021,Bound,,,0,2288.3,2026-04-10
B_6023,TXFB-201022,Bound,,,1,1729.94,2026-04-10
B_6024,TXFB-201023,Bound,,,1,3015.45,2026-04-10
B_6025,TXFB-201024,Bound,,,1,1055.53,2026-04-10
B_6026,TXFB-201025,Bound,,,1,2164.53,2026-04-10
B_6027,TXFB-201026,Bound,,,1,2666.7,2026-04-10
B_6028,TXFB-201027,Bound,,,1,3211.93,2026-04-10
B_6029,TXFB-201028,Bound,,,1,3151.76,2026-04-10
B_6030,TXFB-201029,Bound,,,0,2026.22,2026-04-10
B_6031,TXFB-201030,Bound,,,1,2429.48,2026-04-10
B_6032,TXFB-201031,Bound,,,0,1682.71,2026-04-10
B_6033,TXFB-201032,Bound,,,1,1904.53,2026-04-10
B_6034,TXFB-201033,Bound,,,1,3218.8,2026-04-10
B_6035,TXFB-201034,Bound,,,1,3292.11,2026-04-10
B_6036,TXFB-201035,Bound,,,1,3186.24,2026-04-10
B_6037,TXFB-201036,Bound,,,1,915.11,2026-04-10
B_6038,TXFB-201037,Bound,,,1,3050.25,2026-04-10
B_6039,TXFB-201038,Bound,,,1,3345.09,2026-04-10
B_6040,TXFB-201039,Bound,,,1,1583.75,2026-04-10
B_6041,TXFB-201040,Bound,,,1,2055.94,2026-04-10
B_6042,TXFB-201041,Bound,,,1,2837.29,2026-04-10
B_6043,TXFB-201042,Bound,,,1,2186.23,2026-04-10
B_6044,TXFB-201043,Bound,,,1,3480.45,2026-04-10
B_6045,TXFB-201044,Bound,,,1,1867.14,2026-04-10
B_6046,TXFB-201045,Bound,,,1,2641.83,2026-04-10
B_6047,TXFB-201046,Bound,,,0,2877.77,2026-04-10
B_6048,TXFB-201047,Bound,,,1,1982.3,2026-04-10
B_6049,TXFB-201048,Bound,,,1,3070.95,2026-04-10
B_6050,TXFB-201049,Bound,,,1,2138.46,2026-04-10
B_6051,TXFB-201050,Bound,,,0,1734.95,2026-04-10
B_6052,TXFB-201051,Bound,,,1,823.47,2026-04-10
B_6053,TXFB-201052,Bound,,,1,1680.24,2026-04-10
B_6054,TXFB-201053,Bound,,,1,2701.81,2026-04-10
B_6055,TXFB-201054,Bound,,,1,3263.86,2026-04-10
B_6056,TXFB-201055,Bound,,,1,1255.04,2026-04-10
B_6057,TXFB-201056,Bound,,,1,1565.71,2026-04-10
B_6058,TXFB-201057,Bound,,,1,961.88,2026-04-10
B_6059,TXFB-201058,Bound,,,1,2572.17,2026-04-10
B_6060,TXFB-201059,Bound,,,1,3380.57,2026-04-10
B_6061,TXFB-201060,Bound,,,1,2422.86,2026-04-10
B_6062,TXFB-201061,Bound,,,0,2351.23,2026-04-10
B_6063,TXFB-201062,Bound,,,1,2160.47,2026-04-10
B_6064,TXFB-201063,Bound,,,1,765.37,2026-04-10
B_6065,TXFB-201064,Bound,,,0,2688.51,2026-04-10
B_6066,TXFB-201065,Bound,,,0,2306.15,2026-04-10
B_6067,TXFB-201066,Bound,,,0,2484.43,2026-04-10
B_6068,TXFB-201067,Bound,,,1,3196.43,2026-04-10
B_6069,TXFB-201068,Bound,,,1,2851.88,2026-04-10
B_6070,TXFB-201069,Bound,,,1,2842.75,2026-04-10
B_6071,TXFB-201070,Bound,,,1,3281.55,2026-04-10
B_6072,TXFB-201071,Bound,,,1,3469.8,2026-04-10
B_6073,TXFB-201072,Bound,,,1,2243.85,2026-04-10
B_6074,TXFB-201073,Bound,,,0,826.64,2026-04-10
B_6075,TXFB-201074,Bound,,,1,1877.39,2026-04-10
B_6076,TXFB-201075,Bound,,,1,2862.8,2026-04-10
B_6077,TXFB-201076,Bound,,,1,583.18,2026-04-10
B_6078,TXFB-201077,Bound,,,1,670.66,2026-04-10
B_6079,TXFB-201078,Bound,,,1,701.47,2026-04-10
B_6080,TXFB-201079,Bound,,,1,2693.11,2026-04-10
B_6081,TXFB-201080,Bound,,,1,2003.5,2026-04-10
B_6082,TXFB-201081,Bound,,,1,1606.69,2026-04-10
B_6083,TXFB-201082,Bound,,,1,816.85,2026-04-10
B_6084,TXFB-201083,Bound,,,1,2696.72,2026-04-10
B_6085,TXFB-201084,Bound,,,1,1463.06,2026-04-10
B_6086,TXFB-201085,Bound,,,1,1295.97,2026-04-10
B_6087,TXFB-201086,Bound,,,1,2456.96,2026-04-10
B_6088,TXFB-201087,Bound,,,1,2177.03,2026-04-10
B_6089,TXFB-201088,Bound,,,1,1587.23,2026-04-10
B_6090,TXFB-201089,Bound,,,1,2424.46,2026-04-10
B_6091,TXFB-201090,Bound,,,1,1313.66,2026-04-10
B_6092,TXFB-201091,Bound,,,1,2884.49,2026-04-10
B_6093,TXFB-201092,Bound,,,0,1187.96,2026-04-10
B_6094,TXFB-201093,Bound,,,1,976.51,2026-04-10
B_6095,TXFB-201094,Bound,,,1,2847.32,2026-04-10
B_6096,TXFB-201095,Bound,,,1,2623.68,2026-04-10
B_6097,TXFB-201096,Bound,,,1,1047.92,2026-04-10
B_6098,TXFB-201097,Bound,,,1,848.74,2026-04-10
B_6099,TXFB-201098,Bound,,,1,3015.2,2026-04-10
B_6100,TXFB-201099,Bound,,,1,2829.8,2026-04-10
B_6101,TXFB-201100,Bound,,,1,1481.77,2026-04-10
B_6102,TXFB-201101,Bound,,,1,2474.59,2026-04-10
B_6103,TXFB-201102,Bound,,,1,872.48,2026-04-10
B_6104,TXFB-201103,Bound,,,1,2021.14,2026-04-10
B_6105,TXFB-201104,Bound,,,1,556.19,2026-04-10
B_6106,TXFB-201105,Bound,,,1,1674.81,2026-04-10
B_6107,TXFB-201106,Bound,,,1,724.53,2026-04-10
B_6108,TXFB-201107,Bound,,,1,1925.44,2026-04-10
B_6109,TXFB-201108,Bound,,,1,1765.04,2026-04-10
B_6110,TXFB-201109,Bound,,,1,1833.16,2026-04-10
B_6111,TXFB-201110,Bound,,,1,635.99,2026-04-10
B_6112,TXFB-201111,Bound,,,1,1584.85,2026-04-10
B_6113,TXFB-201112,Bound,,,0,2769.45,2026-04-10
B_6114,TXFB-201113,Bound,,,1,1606.74,2026-04-10
B_6115,TXFB-201114,Bound,,,1,2645.52,2026-04-10
B_6116,TXFB-201115,Bound,,,1,1608.44,2026-04-10
B_6117,TXFB-201116,Bound,,,1,1769.72,2026-04-10
B_6118,TXFB-201117,Bound,,,1,2191.68,2026-04-10
B_6119,TXFB-201118,Bound,,,1,3352.05,2026-04-10
B_6120,TXFB-201119,Bound,,,1,826.58,2026-04-10
B_6121,TXFB-201120,Bound,,,1,598.74,2026-04-10
B_6122,TXFB-201121,Bound,,,1,2323.87,2026-04-10
B_6123,TXFB-201122,Bound,,,1,3347.29,2026-04-10
B_6124,TXFB-201123,Bound,,,1,3469.17,2026-04-10
B_6125,TXFB-201124,Bound,,,0,1952.49,2026-04-10
B_6126,TXFB-201125,Bound,,,1,1904.24,2026-04-10
B_6127,TXFB-201126,Bound,,,1,2434.89,2026-04-10
B_6128,TXFB-201127,Bound,,,1,2166.9,2026-04-10
B_6129,TXFB-201128,Bound,,,1,2402.26,2026-04-10
B_6130,TXFB-201129,Bound,,,1,3122.0,2026-04-10
B_6131,TXFB-201130,Bound,,,1,2738.92,2026-04-10
B_6132,TXFB-201131,Bound,,,1,1990.63,2026-04-10
B_6133,TXFB-201132,Bound,,,1,1885.59,2026-04-10
B_6134,TXFB-201133,Bound,,,1,2418.81,2026-04-10
B_6135,TXFB-201134,Bound,,,1,1867.12,2026-04-10
B_6136,TXFB-201135,Bound,,,1,1873.34,2026-04-10
B_6137,TXFB-201136,Bound,,,1,548.92,2026-04-10
B_6138,TXFB-201137,Bound,,,1,1022.19,2026-04-10
B_6139,TXFB-201138,Bound,,,1,1965.54,2026-04-10
B_6140,TXFB-201139,Bound,,,1,2967.96,2026-04-10
B_6141,TXFB-201140,Bound,,,1,1336.18,2026-04-10
B_6142,TXFB-201141,Bound,,,1,2067.93,2026-04-10
B_6143,TXFB-201142,Bound,,,1,1534.89,2026-04-10
B_6144,TXFB-201143,Bound,,,1,814.41,2026-04-10
B_6145,TXFB-201144,Bound,,,0,3374.9,2026-04-10
B_6146,TXFB-201145,Bound,,,1,3064.02,2026-04-10
B_6147,TXFB-201146,Bound,,,1,735.48,2026-04-10
B_6148,TXFB-201147,Bound,,,1,2659.36,2026-04-10
B_6149,TXFB-201148,Bound,,,1,1542.74,2026-04-10
B_6150,TXFB-201149,Bound,,,1,3484.55,2026-04-10
B_6151,TXFB-201150,Bound,,,0,1407.2,2026-04-10
B_6152,TXFB-201151,Bound,,,1,1216.22,2026-04-10
B_6153,TXFB-201152,Bound,,,1,2203.67,2026-04-10
B_6154,TXFB-201153,Bound,,,1,3005.38,2026-04-10
B_6155,TXFB-201154,Bound,,,1,1077.56,2026-04-10
B_6156,TXFB-201155,Bound,,,1,2628.21,2026-04-10
B_6157,TXFB-201156,Bound,,,1,684.22,2026-04-10
B_6158,TXFB-201157,Bound,,,1,3256.8,2026-04-10
B_6159,TXFB-201158,Bound,,,1,743.22,2026-04-10
B_6160,TXFB-201159,Bound,,,1,3242.69,2026-04-10
B_6161,TXFB-201160,Bound,,,1,1972.42,2026-04-10
B_6162,TXFB-201161,Bound,,,1,1844.27,2026-04-10
B_6163,TXFB-201162,Bound,,,1,3419.92,2026-04-10
B_6164,TXFB-201163,Bound,,,1,3471.15,2026-04-10
B_6165,TXFB-201164,Bound,,,1,2450.53,2026-04-10
B_6166,TXFB-201165,Bound,,,1,881.36,2026-04-10
B_6167,TXFB-201166,Bound,,,0,2018.51,2026-04-10
B_6168,TXFB-201167,Bound,,,1,2087.49,2026-04-10
B_6169,TXFB-201168,Bound,,,1,2043.34,2026-04-10
B_6170,TXFB-201169,Bound,,,0,2208.48,2026-04-10
B_6171,TXFB-201170,Bound,,,1,556.17,2026-04-10
B_6172,TXFB-201171,Bound,,,1,2633.68,2026-04-10
B_6173,TXFB-201172,Bound,,,1,2637.18,2026-04-10
B_6174,TXFB-201173,Bound,,,1,846.41,2026-04-10
B_6175,TXFB-201174,Bound,,,1,2210.72,2026-04-10
B_6176,TXFB-201175,Bound,,,1,2205.08,2026-04-10
B_6177,TXFB-201176,Bound,,,1,2547.35,2026-04-10
B_6178,TXFB-201177,Bound,,,1,756.19,2026-04-10
B_6179,TXFB-201178,Bound,,,1,2379.51,2026-04-10
B_6180,TXFB-201179,Bound,,,0,1342.26,2026-04-10
B_6181,TXFB-201180,Bound,,,1,2021.01,2026-04-10
B_6182,TXFB-201181,Bound,,,1,2819.97,2026-04-10
B_6183,TXFB-201182,Bound,,,1,2616.94,2026-04-10
B_6184,TXFB-201183,Bound,,,1,856.71,2026-04-10
B_6185,TXFB-201184,Bound,,,1,2273.55,2026-04-10
B_6186,TXFB-201185,Bound,,,1,3407.35,2026-04-10
B_6187,TXFB-201186,Bound,,,0,970.31,2026-04-10
B_6188,TXFB-201187,Bound,,,1,3058.72,2026-04-10
B_6189,TXFB-201188,Bound,,,1,2607.64,2026-04-10
B_6190,TXFB-201189,Bound,,,1,2822.01,2026-04-10
B_6191,TXFB-201190,Bound,,,1,1345.87,2026-04-10
B_6192,TXFB-201191,Bound,,,1,1363.67,2026-04-10
B_6193,TXFB-201192,Bound,,,1,3218.06,2026-04-10
B_6194,TXFB-201193,Bound,,,1,1579.5,2026-04-10
B_6195,TXFB-201194,Bound,,,1,689.05,2026-04-10
B_6196,TXFB-201195,Bound,,,1,2301.79,2026-04-10
B_6197,TXFB-201196,Bound,,,1,874.45,2026-04-10
B_6198,TXFB-201197,Bound,,,1,2889.79,2026-04-10
B_6199,TXFB-201198,Bound,,,1,2425.24,2026-04-10
B_6200,TXFB-201199,Bound,,,1,3124.18,2026-04-10
B_6201,TXFB-201200,Bound,,,1,2854.51,2026-04-10
B_6202,TXFB-201201,Bound,,,1,836.34,2026-04-10
B_6203,TXFB-201202,Bound,,,1,1643.21,2026-04-10
B_6204,TXFB-201203,Bound,,,1,2823.68,2026-04-10
B_6205,TXFB-201204,Bound,,,1,1752.02,2026-04-10
B_6206,TXFB-201205,Bound,,,1,3417.1,2026-04-10
B_6207,TXFB-201206,Bound,,,1,2707.22,2026-04-10
B_6208,TXFB-201207,Bound,,,1,546.5,2026-04-10
B_6209,TXFB-201208,Bound,,,0,3139.96,2026-04-10
B_6210,TXFB-201209,Bound,,,1,802.41,2026-04-10
B_6211,TXFB-201210,Bound,,,1,921.57,2026-04-10
B_6212,TXFB-201211,Bound,,,1,2703.48,2026-04-10
B_6213,TXFB-201212,Bound,,,1,3094.91,2026-04-10
B_6214,TXFB-201213,Bound,,,0,2109.05,2026-04-10
B_6215,TXFB-201214,Bound,,,1,1367.15,2026-04-10
B_6216,TXFB-201215,Bound,,,1,1553.95,2026-04-10
B_6217,TXFB-201216,Bound,,,1,1528.67,2026-04-10
B_6218,TXFB-201217,Bound,,,1,1480.03,2026-04-10
B_6219,TXFB-201218,Bound,,,1,1228.73,2026-04-10
B_6220,TXFB-201219,Bound,,,1,2326.6,2026-04-10
B_6221,TXFB-201220,Bound,,,0,3201.22,2026-04-10
B_6222,TXFB-201221,Bound,,,1,1421.25,2026-04-10
B_6223,TXFB-201222,Bound,,,1,1060.08,2026-04-10
B_6224,TXFB-201223,Bound,,,1,3015.73,2026-04-10
B_6225,TXFB-201224,Bound,,,1,2725.35,2026-04-10
B_6226,TXFB-201225,Bound,,,1,3292.51,2026-04-10
B_6227,TXFB-201226,Bound,,,1,996.56,2026-04-10
B_6228,TXFB-201227,Bound,,,1,932.75,2026-04-10
B_6229,TXFB-201228,Bound,,,1,2124.29,2026-04-10
B_6230,TXFB-201229,Bound,,,1,2343.3,2026-04-10
B_6231,TXFB-201230,Bound,,,1,1940.52,2026-04-10
B_6232,TXFB-201231,Bound,,,1,2296.9,2026-04-10
B_6233,TXFB-201232,Bound,,,1,1041.14,2026-04-10
B_6234,TXFB-201233,Bound,,,1,1938.84,2026-04-10
B_6235,TXFB-201234,Bound,,,1,2474.28,2026-04-10
B_6236,TXFB-201235,Bound,,,1,1798.12,2026-04-10
B_6237,TXFB-201236,Bound,,,1,2538.34,2026-04-10
B_6238,TXFB-201237,Bound,,,1,1853.57,2026-04-10
B_6239,TXFB-201238,Bound,,,1,1500.8,2026-04-10
B_6240,TXFB-201239,Bound,,,1,1410.82,2026-04-10
B_6241,TXFB-201240,Bound,,,1,1732.71,2026-04-10
B_6242,TXFB-201241,Bound,,,1,569.27,2026-04-10
B_6243,TXFB-201242,Bound,,,1,2505.58,2026-04-10
B_6244,TXFB-201243,Bound,,,1,3035.32,2026-04-10
B_6245,TXFB-201244,Bound,,,1,1563.88,2026-04-10
B_6246,TXFB-201245,Bound,,,1,638.1,2026-04-10
B_6247,TXFB-201246,Bound,,,1,3460.33,2026-04-10
B_6248,TXFB-201247,Bound,,,1,1291.09,2026-04-10
B_6249,TXFB-201248,Bound,,,1,879.86,2026-04-10
B_6250,TXFB-201249,Bound,,,1,1609.26,2026-04-10
B_6251,TXFB-201250,Bound,,,1,2715.67,2026-04-10
B_6252,TXFB-201251,Bound,,,1,1381.75,2026-04-10
B_6253,TXFB-201252,Bound,,,1,2224.11,2026-04-10
B_6254,TXFB-201253,Bound,,,1,1746.68,2026-04-10
B_6255,TXFB-201254,Bound,,,1,853.29,2026-04-10
B_6256,TXFB-201255,Bound,,,1,1490.86,2026-04-10
B_6257,TXFB-201256,Bound,,,0,2674.61,2026-04-10
B_6258,TXFB-201257,Bound,,,1,2336.01,2026-04-10
B_6259,TXFB-201258,Bound,,,1,859.34,2026-04-10
B_6260,TXFB-201259,Bound,,,1,989.97,2026-04-10
B_6261,TXFB-201260,Bound,,,1,2422.2,2026-04-10
B_6262,TXFB-201261,Bound,,,1,2940.25,2026-04-10
B_6263,TXFB-201262,Bound,,,1,1548.42,2026-04-10
B_6264,TXFB-201263,Bound,,,1,2285.93,2026-04-10
B_6265,TXFB-201264,Bound,,,1,1011.93,2026-04-10
B_6266,TXFB-201265,Bound,,,1,1434.13,2026-04-10
B_6267,TXFB-201266,Bound,,,1,560.81,2026-04-10
B_6268,TXFB-201267,Bound,,,1,2804.83,2026-04-10
B_6269,TXFB-201268,Bound,,,1,1703.03,2026-04-10
B_6270,TXFB-201269,Bound,,,1,2948.38,2026-04-10
B_6271,TXFB-201270,Bound,,,1,2625.12,2026-04-10
B_6272,TXFB-201271,Bound,,,0,2986.23,2026-04-10
B_6273,TXFB-201272,Bound,,,1,1356.98,2026-04-10
B_6274,TXFB-201273,Bound,,,1,1055.33,2026-04-10
B_6275,TXFB-201274,Bound,,,1,3415.72,2026-04-10
B_6276,TXFB-201275,Bound,,,1,2651.98,2026-04-10
B_6277,TXFB-201276,Bound,,,1,3002.13,2026-04-10
B_6278,TXFB-201277,Bound,,,1,539.4,2026-04-10
B_6279,TXFB-201278,Bound,,,1,1563.38,2026-04-10
B_6280,TXFB-201279,Bound,,,1,2728.45,2026-04-10
B_6281,TXFB-201280,Bound,,,1,733.95,2026-04-10
B_6282,TXFB-201281,Bound,,,1,2202.02,2026-04-10
B_6283,TXFB-201282,Bound,,,1,1787.22,2026-04-10
B_6284,TXFB-201283,Bound,,,0,552.85,2026-04-10
B_6285,TXFB-201284,Bound,,,1,1207.93,2026-04-10
B_6286,TXFB-201285,Bound,,,1,1354.38,2026-04-10
B_6287,TXFB-201286,Bound,,,1,835.58,2026-04-10
B_6288,TXFB-201287,Bound,,,1,2394.61,2026-04-10
